video_id,video_title,channel_id,channel_title,publish_date,view_count,like_count,comment_count,duration,has_transcript,youtube_url,transcript_source
zM-quhh0XzE,"有片!羅致政""影像檔""真偽曝光....郭正亮驚吐""一句話""  全場笑了｜""第一時間""超震撼!""謎片""深偽鑑定出爐卻不公開?游淑慧回懟:沒穿褲?不能公開的秘密",中天新聞,中天新聞,2024-01-08,214095,4558,391,,No,https://www.youtube.com/watch?v=zM-quhh0XzE,
XZi6SKL1z_8,【每日必看】賴造勢場驚見中鋼動員?! 年輕人打臉:沒要投給賴! 20240108,中天新聞,中天新聞,2024-01-08,66130,1377,326,,No,https://www.youtube.com/watch?v=XZi6SKL1z_8,
j91GHYXS7rg,"【全程CC字幕】藍營一姐重大宣示:""不接閣揆不入閣""!盧秀燕親曝""兩原因"" | 批民進黨""意識形態""卡中部 盧秀燕籲:集中選票投侯康",中天新聞,中天新聞,2024-01-08,153824,5721,732,,No,https://www.youtube.com/watch?v=j91GHYXS7rg,
AWW_nZ2ig1o,"有影片檔也有""錄音檔""!什麼都能聊?上至""天命不夠硬""下至....?蔡英文超信賴""小英男孩""羅致政  郭正亮斷言就是""這時間點"" 揭兩人真實關係｜熱搜發燒榜",中天新聞,中天新聞,2024-01-08,143262,2616,134,,No,https://www.youtube.com/watch?v=AWW_nZ2ig1o,
u_U089eHGyA,助講一百場 一樣風趣又有金句 韓國瑜一句話酸爆賴兼偷臭羅致政,中天新聞,中天新聞,2024-01-08,111074,5877,310,,No,https://www.youtube.com/watch?v=u_U089eHGyA,
YF5_ycbtHMk,"造勢喊一輩子為""台灣奉獻"" 趙少康霸氣宣示:葬也要葬在台灣 全場歡呼",中天新聞,中天新聞,2024-01-08,137636,6171,678,,No,https://www.youtube.com/watch?v=YF5_ycbtHMk,
aHiFNk26cos,"台南造勢廟口開講""滿場""! 柯文哲:我還沒""收到500萬""",中天新聞,中天新聞,2024-01-08,84615,3614,586,,No,https://www.youtube.com/watch?v=aHiFNk26cos,
519HIJzI_Ys,"""確實執行""或""終身監禁"" 柯文哲談死刑:沒有""中間選項""",中天新聞,中天新聞,2024-01-08,165636,4833,1895,,No,https://www.youtube.com/watch?v=519HIJzI_Ys,
BUBQa6UaP5k,"酒駕罰則""有漏洞'! 柯文哲談""危險駕駛"":要給他治療",中天新聞,中天新聞,2024-01-08,61910,2016,490,,No,https://www.youtube.com/watch?v=BUBQa6UaP5k,
uQFokgHrRyA,陳建仁硬拗高端疫苗合約又被打臉 遭疑高端沒決標公告陳建仁跳針氣回反批假消息 邱顯智曬證據:沒公告,中天新聞,中天新聞,2024-01-09,62704,1199,485,,No,https://www.youtube.com/watch?v=uQFokgHrRyA,
nHAQEw4fQBI,"舌戰高端疫苗合約! 曾銘宗犀利提問輾壓陳建仁 揭高端只賣蔡政府痛斥""什麼疫苗國家隊""",中天新聞,中天新聞,2024-01-09,61248,1050,344,,No,https://www.youtube.com/watch?v=nHAQEw4fQBI,
zeJ6BUXkhSA,"陸15:04發射衛星飛越""南部上空"" ""國家警報""狂響!""打仗了?""民眾急上國防部網站..""竟掛了""!?",中天新聞,中天新聞,2024-01-09,117871,2693,1034,,No,https://www.youtube.com/watch?v=zeJ6BUXkhSA,
HztOO84WZsA,"【全程字幕】又是三立! 韓國瑜不忍了霸氣回擊 直言""礦工小孩""發言被刻意扭曲   韓國瑜:我們自己都是辛苦出身憑什麼看不起勞工",中天新聞,中天新聞,2024-01-09,611047,20346,2551,,No,https://www.youtube.com/watch?v=HztOO84WZsA,
FjcpWMwPKqU,"國家級警報""衛星變飛彈""陳建仁認了是錯誤! 林為洲開嗆""是要嚇唬台灣人嗎""",中天新聞,中天新聞,2024-01-09,93371,2872,1009,,No,https://www.youtube.com/watch?v=FjcpWMwPKqU,
a8ADhDThnZg,"高端發""錯誤重訊""沒事?蔡政府全面護航?王鴻薇嗆問""一句話"":怕了?陳建仁一聽震怒""爆氣了""!",中天新聞,中天新聞,2024-01-09,286391,5433,1008,,No,https://www.youtube.com/watch?v=a8ADhDThnZg,
qJe6PvCmsP8,"【15分鐘一刀不剪】把「法」看清楚!不分區立委政見會發表  國民黨女戰神柯志恩""一分鐘""屌打民進黨""扭曲言論"" ｜怕爆""韓國瑜?一段話揭民進黨""心中恐懼真相""",中天新聞,中天新聞,2024-01-09,170192,8763,634,,No,https://www.youtube.com/watch?v=qJe6PvCmsP8,
ddk_fN6W-1E,"""飛彈.衛星""搞不清楚? 韓國瑜:民進黨才是""最大警報""｜民進黨天天""買廣告""打我 韓國瑜:因為他受不了我講""貪污腐敗""",中天新聞,中天新聞,2024-01-09,82569,4588,303,,No,https://www.youtube.com/watch?v=ddk_fN6W-1E,
0WM2ayAdUl8,"民進黨""最怕的人""?郭昱晴集火""攻韓國瑜""?王尚智直言:""選情急了""",中天新聞,中天新聞,2024-01-09,75211,2394,243,,No,https://www.youtube.com/watch?v=0WM2ayAdUl8,
GxOjyEeR7x4,"【一刀不剪全程字幕】""踢館""數位發展部!璩美鳳攜羅致政謎片""求辨真偽"" 點名唐鳳要""展現專業""",中天新聞,中天新聞,2024-01-09,409950,10967,1260,,No,https://www.youtube.com/watch?v=GxOjyEeR7x4,
5r6vli9ldYQ,"國民黨選前嘉義大造勢 林國慶首度""表態挺侯""",中天新聞,中天新聞,2024-01-09,84831,3711,337,,No,https://www.youtube.com/watch?v=5r6vli9ldYQ,
RxHleybMztc,"侯友宜嘉義造勢破2.5萬人 神秘嘉賓現身! | 侯友宜國中恩師到場力挺! 送""以民為天""祝賀聯祝福",中天新聞,中天新聞,2024-01-09,109804,5345,527,,No,https://www.youtube.com/watch?v=RxHleybMztc,
WWje1WpG4fA,"""飛彈""打來 蔡英文樂呵呵?!蔡正元大罵:一群低能的小丑",中天新聞,中天新聞,2024-01-09,90412,2593,686,,No,https://www.youtube.com/watch?v=WWje1WpG4fA,
SECsELZ50Xo,拉警報!要選舉國防部醒了?郭正亮:被當選舉工具太扯啦,中天新聞,中天新聞,2024-01-09,64435,1654,180,,No,https://www.youtube.com/watch?v=SECsELZ50Xo,
yWJgDxfTRyA,國家警報另有玄機? 賴岳謙:早設計套好招的大戲｜外媒記者吐槽翻譯差得驚人! 賴岳謙:丟臉丟到國際上,中天新聞,中天新聞,2024-01-09,62533,1437,240,,No,https://www.youtube.com/watch?v=yWJgDxfTRyA,
suSJQquC8LM,影射有私生子?!賴清德嗆告 來驗DNA?!郭正亮驚!爆料者連...都有?!,中天新聞,中天新聞,2024-01-09,304890,5096,989,,No,https://www.youtube.com/watch?v=suSJQquC8LM,
eyS7s2H27yE,"【每日必看】蕭萬長刊廣告""3大報頭版""向綠宣戰 金主曝光｜國家級警報販賣芒果乾? 侯友宜:""詐彈""詐騙的詐  20240110",中天新聞,中天新聞,2024-01-10,75025,2309,419,,No,https://www.youtube.com/watch?v=eyS7s2H27yE,
Wzc-r8fIJlA,"國防部""發警報""為選舉衝業績 幫執政黨大賣芒果乾?! 郭正亮: 選舉總動員",中天新聞,中天新聞,2024-01-10,63852,2342,287,,No,https://www.youtube.com/watch?v=Wzc-r8fIJlA,
z0v1EHF-eJ4,"民進黨""內部機密文件""大公開!點名""三立.年代""淪蔡政府""英犬""?侯漢廷狠揭綠""四階段介選""手段全說了....｜熱搜發燒榜",中天新聞,中天新聞,2024-01-10,138000,8168,888,,No,https://www.youtube.com/watch?v=z0v1EHF-eJ4,
g_Iuo-9BsmA,"""他們""都有機會贏?! 吳子嘉: 最不可思議的事情發生了",中天新聞,中天新聞,2024-01-10,126253,3107,943,,No,https://www.youtube.com/watch?v=g_Iuo-9BsmA,
OWnFXuolQcY,"民進黨""選情告急""演很大? 吳子嘉: 烏龍警報只為蔡英文一句話",中天新聞,中天新聞,2024-01-10,141975,4467,312,,No,https://www.youtube.com/watch?v=OWnFXuolQcY,
Bo6wnrTlO5o,"【每日必看】大選倒數72小時 宋楚瑜正式表態!""總統票投侯友宜""｜倒數3天韓國瑜射出穿雲箭 喊""堅定投給侯康配"" 20240110",中天新聞,中天新聞,2024-01-10,141358,3964,536,,No,https://www.youtube.com/watch?v=Bo6wnrTlO5o,
A5_X4h-BAvA,"""重大決定""曝光!柯文哲宣布:選前不會做""這件事""....驚動全場! @中天新聞CtiNews  @TPP_Media",中天新聞,中天新聞,2024-01-10,223985,8156,1590,,No,https://www.youtube.com/watch?v=A5_X4h-BAvA,
wq47NOdHfwc,"最新!羅致政是你嗎? 網瘋傳""羅與蘇貞昌""錄音檔Part2?",中天新聞,中天新聞,2024-01-10,124327,2714,248,,No,https://www.youtube.com/watch?v=wq47NOdHfwc,
a5HmigJ3Npg,"小草翻包包掏出""這東西"" 一動作引得維安緊張! 真情告白讓學姊紅了眼眶....",中天新聞,中天新聞,2024-01-10,104366,6381,712,,No,https://www.youtube.com/watch?v=a5HmigJ3Npg,
FMvyx_n-M1s,"柯文哲基隆開講""語出驚人!"" ""這句話""笑翻全場!｜柯文哲:從賴清德違建知道這個人執政很危險",中天新聞,中天新聞,2024-01-10,97030,2740,599,,No,https://www.youtube.com/watch?v=FMvyx_n-M1s,
Ll4-mqNOkAM,"不要問很可怕....羅致政影音""秘辛""全都露?!郭正亮揭""驚人內幕""",中天新聞,中天新聞,2024-01-10,84725,2170,142,,No,https://www.youtube.com/watch?v=Ll4-mqNOkAM,
4eKQgo5HEK0,【每日必看】曝邱國正支持發國家級警報 國防部:總統府未涉入｜賴清德駁私生子傳聞喊告 謝龍介:小心紙包不住火｜選舉戰略高地 20240110,中天新聞,中天新聞,2024-01-10,62061,485,149,,No,https://www.youtube.com/watch?v=4eKQgo5HEK0,
jJ3d7BKsuEs,南鐵自救會長爆帶硃砂筆去賴皮寮 陳致曉:我就是要破你龍穴,中天新聞,中天新聞,2024-01-10,70064,3859,312,,No,https://www.youtube.com/watch?v=jJ3d7BKsuEs,
ZFTYL4_u_OI,"蔡壁如創""中一選區傳奇"" 喊:我不要最佳勇氣獎 蔡其昌碰到我算他衰",中天新聞,中天新聞,2024-01-10,82720,2989,266,,No,https://www.youtube.com/watch?v=ZFTYL4_u_OI,
--cJMiGt3aE,"【每日必看】""亮哥""""吳董""共識? ""這黨""有機會過半  選區大盤點!｜""國家警報""傷立委選情? 郭正亮:好幾個PK盤差點昏倒在地 20240111",中天新聞,中天新聞,2024-01-11,81139,2004,164,,No,https://www.youtube.com/watch?v=--cJMiGt3aE,
JbS1qtV7B9E,"外媒問是否接受一國兩制! 趙少康""情義發言""向北京喊話 痛斥民進黨:利用完香港就不管香港",中天新聞,中天新聞,2024-01-11,58628,1141,453,,No,https://www.youtube.com/watch?v=JbS1qtV7B9E,
064zVGEX2kA,趙少康出手! 要柯文哲公開宣示選後不跟民進黨組聯合內閣、共推立法院長｜國家警報有詭?趙少康不信蔡事先不知情 嘆國防部成代罪羔羊,中天新聞,中天新聞,2024-01-11,61105,1954,895,,No,https://www.youtube.com/watch?v=064zVGEX2kA,
AvPND6xlIiI,"侯康聯手精彩回擊""中國介選說"" 趙少康當場撂話較勁賴清德",中天新聞,中天新聞,2024-01-11,110088,3319,392,,No,https://www.youtube.com/watch?v=AvPND6xlIiI,
rlFIbPUsXU0,"""台海風險最大責任在誰?"" 席佳琳犀利提問侯友宜結果出乎預料",中天新聞,中天新聞,2024-01-11,77682,2341,377,,No,https://www.youtube.com/watch?v=rlFIbPUsXU0,
jOHBVS3ERho,賴清德當選台灣將面臨衰敗命運...吳子嘉重砲轟柯文哲:你現在做的事 都在當幫兇,中天新聞,中天新聞,2024-01-11,136236,5213,2237,,No,https://www.youtube.com/watch?v=jOHBVS3ERho,
2Jo68ZAYH8Y,"藍立委""翻盤激戰區""盤點!郭正亮曝""這幾區""將逆襲! | 風向變了!綠國會""不過半""?郭正亮解析""立委選情""!",中天新聞,中天新聞,2024-01-11,165691,3623,190,,No,https://www.youtube.com/watch?v=2Jo68ZAYH8Y,
1JTaHfIA30s,"宣明智代郭台銘寫""挺侯康信""惹議 趙少康""態度曝光""!轟民進黨威脅郭""手段惡劣""",中天新聞,中天新聞,2024-01-11,203189,5718,920,,No,https://www.youtube.com/watch?v=1JTaHfIA30s,
Giyk7Mo9ZVc,"今年沒反送中也沒王立強!  韓國瑜發出""復仇穿雲箭""嗆民進黨:執政八年只有""兩個字""",中天新聞,中天新聞,2024-01-11,56380,3629,241,,No,https://www.youtube.com/watch?v=Giyk7Mo9ZVc,
N0Tp7OArVcI,真!最後一哩路... 支持者不顧一切 緊追車隊宛如跑障礙賽  就為握到侯友宜的手!!!,中天新聞,中天新聞,2024-01-11,57630,2750,165,,No,https://www.youtube.com/watch?v=N0Tp7OArVcI,
m6v_pw5pb7c,"代發表""公開信""喊話郭粉遭質疑?! 宣明智回應柯辦:我以我的""人格保證""這件事!",中天新聞,中天新聞,2024-01-11,102937,3136,2124,,No,https://www.youtube.com/watch?v=m6v_pw5pb7c,
OjePq7KX6dI,"吳子嘉最後的呼喚! 票投柯文哲""台灣就掛了""",中天新聞,中天新聞,2024-01-12,191354,6712,3914,,No,https://www.youtube.com/watch?v=OjePq7KX6dI,
PtHuGNx1rBE,"""這條件""才是2024勝負關鍵?! 王尚智: 動員到嚇死人! 蔡正元預判得票差距會跌破眼鏡",中天新聞,中天新聞,2024-01-12,370088,7827,1178,,No,https://www.youtube.com/watch?v=PtHuGNx1rBE,
T16vbYs9EGc,"【每日必看】周孟蓉""代郭發聲""集中支持侯!  吳子嘉:補血成功勝選機率增｜""手比3號""一圖表態挺他 張小燕喊:拒政客把寶島當戰場 20240112",中天新聞,中天新聞,2024-01-12,107074,3278,233,,No,https://www.youtube.com/watch?v=T16vbYs9EGc,
kRfQym67QrE,"""奧步""又來?!民進黨4年前""作票專用箱""再現? 趙少康撂重話...  靠""這招""反制",中天新聞,中天新聞,2024-01-12,207965,4787,672,,No,https://www.youtube.com/watch?v=kRfQym67QrE,
FKYUU3nwPz0,"麥""柯""風被學姊沒收啦! 不受控阿北又來了... 黃瀞瑩怕柯文哲失言趕緊搶麥",中天新聞,中天新聞,2024-01-12,189596,4481,858,,No,https://www.youtube.com/watch?v=FKYUU3nwPz0,
y2uoTH1Np8o,柯文哲靈魂一問記者暴走!沒安排聯訪沒麥克風硬要說? 幕僚冒冷汗急催車隊快出發,中天新聞,中天新聞,2024-01-12,132826,1990,385,,No,https://www.youtube.com/watch?v=y2uoTH1Np8o,
rEZ6YYF5KCY,"謝龍介狠嗆""現場破20萬人!"" 藍營選前之夜""震撼全場""",中天新聞,中天新聞,2024-01-12,104260,4725,412,,No,https://www.youtube.com/watch?v=rEZ6YYF5KCY,
CSeUss6DDgs,【全程字幕】出來投票!柯文哲街掃一幕幕...哇哇哇!連阿北都嚇到!你沒關住的選戰角落一次看,中天新聞,中天新聞,2024-01-12,74624,2395,144,,No,https://www.youtube.com/watch?v=CSeUss6DDgs,
nRyNpVHxMWI,預估國會席次 她是指標 蔡正元:她贏 國民黨會贏到嚇死人,中天新聞,中天新聞,2024-01-12,137218,2379,379,,No,https://www.youtube.com/watch?v=nRyNpVHxMWI,
Q0rNn0YE5_g,"30萬小草""照亮凱道""! 喊話選民""堅持到最後""",中天新聞,中天新聞,2024-01-12,86051,3207,861,,No,https://www.youtube.com/watch?v=Q0rNn0YE5_g,
KuUL94WNFGE,"從""無感到支持""! 她們只喊一句話 全場""嗨爆了""!",中天新聞,中天新聞,2024-01-12,70262,2273,249,,No,https://www.youtube.com/watch?v=KuUL94WNFGE,
HzMFRRukdMk,"超巨大國旗展開! 侯康大進場人潮""擠到炸開""多角度空拍 小編聽那一聲聲喊都沸騰了!",中天新聞,中天新聞,2024-01-12,158094,5690,533,,No,https://www.youtube.com/watch?v=HzMFRRukdMk,
QJ9q2cMUtj4,"2024大選三黨""選前之夜""!郭正亮.賴岳謙.蔡正元""大實話""全說了...",中天新聞,中天新聞,2024-01-12,271299,4392,1561,,No,https://www.youtube.com/watch?v=QJ9q2cMUtj4,
H-IRIWMiOBI,民眾黨凱道造勢現場畫面曝光 林珍羽再爆一內幕 真相太驚人!,中天新聞,中天新聞,2024-01-12,356847,6941,1636,,No,https://www.youtube.com/watch?v=H-IRIWMiOBI,
4mBolZrKFyA,【每日必看】柯文哲驚喜短講 柯:離勝利差最後一哩路｜凱道+線上直播人數突破60萬! 柯文哲致詞驚見彩帶雨｜選舉戰略高地 20240112,中天新聞,中天新聞,2024-01-12,60930,1590,325,,No,https://www.youtube.com/watch?v=4mBolZrKFyA,
LjiCsOaWh2E,"白宮選前罕見發聲 陳鳳馨爆""這句話""很微妙",中天新聞,中天新聞,2024-01-12,123512,2712,113,,No,https://www.youtube.com/watch?v=LjiCsOaWh2E,
C1DpTP4xETU,2024總統大選結果公布 郭正亮爆北京劇本快狠準!,中天新聞,中天新聞,2024-01-12,695171,7509,1690,,No,https://www.youtube.com/watch?v=C1DpTP4xETU,
8TBRdXXDmQw,現場喊25萬人! 至高點空拍板橋體育場! 直播主場外直擊侯康選前之夜 擠到都沒椅子坐,中天新聞,中天新聞,2024-01-12,114356,4341,716,,No,https://www.youtube.com/watch?v=8TBRdXXDmQw,
xpH-0efOT7Q,"【每日必看】歷年總統選舉投票率一次看 ""投票最踴躍""原因是...｜2024首投族大減！總計102.8萬人 影響有多大？ 20240113",中天新聞,中天新聞,2024-01-13,74696,728,207,,No,https://www.youtube.com/watch?v=xpH-0efOT7Q,
-ahsy2uj-CM,"【每日必看】不到八點湧現投票人潮 民眾:今天很重要｜新北最大投開票所! ""央北活動中心""千人投票 20240113",中天新聞,中天新聞,2024-01-13,63317,913,128,,No,https://www.youtube.com/watch?v=-ahsy2uj-CM,
ErpOfOPKdiM,"氣色佳!陳水扁拄著拐杖出門排隊投票 ""她""一路攙扶作陪",中天新聞,中天新聞,2024-01-13,122631,767,243,,No,https://www.youtube.com/watch?v=ErpOfOPKdiM,
eNn0Hwz2Ii4,"【全程字幕】""這群人""今年很不一樣! 最美縣長許淑華投票發現""不尋常現象"":不知哪陣營催出來的!",中天新聞,中天新聞,2024-01-13,306204,6662,473,,No,https://www.youtube.com/watch?v=eNn0Hwz2Ii4,
icgSlks1spc,"【全程字幕】起大早投票!記者突喊""這抬頭""  辣個男人韓國瑜""嚇到了"".... 驚吐""這句話""",中天新聞,中天新聞,2024-01-13,218720,6262,366,,No,https://www.youtube.com/watch?v=icgSlks1spc,
qhbsaEtDCAE,"投票傳意外插曲!選民怒嗆""5字""X一X好了....陳菊""瞬間表情""曝光  強顏歡笑淡定回""兩字""!",中天新聞,中天新聞,2024-01-13,116712,1667,883,,No,https://www.youtube.com/watch?v=qhbsaEtDCAE,
gLu66mdiJ0c,"【全程字幕】抗議!我們要投票! ""搭機前一刻軍機喊卡""返金投票民眾困松機怒吼",中天新聞,中天新聞,2024-01-13,387618,6609,2357,,No,https://www.youtube.com/watch?v=gLu66mdiJ0c,
ra8Ja51dWPs,"【每日必看】選舉沒斷過的傳聞...""作票大全""真的假的?｜紙製票匭""藏票疑雲""? 底板.封條監票關鍵 20240113",中天新聞,中天新聞,2024-01-13,56447,675,322,,No,https://www.youtube.com/watch?v=ra8Ja51dWPs,
BGh7OHQfeVc,【每日必看】若賴清德當選陸貿易壁壘第二波馬上就到? 郭正亮預言賴清德恐脫框演出? 20240113,中天新聞,中天新聞,2024-01-13,141901,1713,543,,No,https://www.youtube.com/watch?v=BGh7OHQfeVc,
muQGiwAhkzE,【每日必看】賴清德面臨的立即危機!朝小野大?兩岸經貿危機? 20240113,中天新聞,中天新聞,2024-01-13,75894,858,304,,No,https://www.youtube.com/watch?v=muQGiwAhkzE,
NqImVt7r_BQ,"""藍白合示範區""惜敗!蔡壁如曝心聲喊""謝謝盧市長"" 哽咽承諾""繼續深耕""!",中天新聞,中天新聞,2024-01-13,57587,1202,307,,No,https://www.youtube.com/watch?v=NqImVt7r_BQ,
QkM5w_csYok,"誰沒穿褲子?國民黨開第一槍""抓戰犯""劍指黃珊珊釀藍白破局",中天新聞,中天新聞,2024-01-13,222838,5509,5848,,No,https://www.youtube.com/watch?v=QkM5w_csYok,
Z8vKnO6GRZw,"侯友宜嘆未完成政黨輪替..""她""一聽立馬噴淚!",中天新聞,中天新聞,2024-01-13,55899,1228,399,,No,https://www.youtube.com/watch?v=Z8vKnO6GRZw,
uAhmhdzUHQU,"""哭了...""謝龍介認敗選:對不起!努力不夠.....將繼續強烈監督""這政府""",中天新聞,中天新聞,2024-01-13,294337,9412,1254,,No,https://www.youtube.com/watch?v=uAhmhdzUHQU,
Ni5381HkBbI,"【全程字幕】先知啊! 全被韓國瑜說中了! 一番""神預言""如今一語成讖",中天新聞,中天新聞,2024-01-13,360408,6044,1798,,No,https://www.youtube.com/watch?v=Ni5381HkBbI,
dOFJT-CFdVA,挺韓國瑜當立法院長? 柯文哲最新說法出爐,中天新聞,中天新聞,2024-01-13,189339,2446,1778,,No,https://www.youtube.com/watch?v=dOFJT-CFdVA,
QIkb-hkLXm0,"昔嗆假民調""選後知誰沒穿褲子"" 柯文哲這樣回應""柯老三""",中天新聞,中天新聞,2024-01-13,156261,1361,2195,,No,https://www.youtube.com/watch?v=QIkb-hkLXm0,
462BRObauOg,"韓國瑜有望掌立院? 賴清德回應了! 勝選""下一步""曝最想做的事",中天新聞,中天新聞,2024-01-13,108659,1355,356,,No,https://www.youtube.com/watch?v=462BRObauOg,
334dDS65eao,藍白合選票輾壓蔡英文? 蔡正元火大:4年後不合照輸｜雲林海線變天!蘇治芬落選 蔡正元大讚:了不起成就,中天新聞,中天新聞,2024-01-13,78798,856,717,,No,https://www.youtube.com/watch?v=334dDS65eao,
w-QSWHD5nLQ,"40.1%總統還自傲""政見好棒棒""?郭正亮轟賴清德""偏執""曝""兩岸未來下場""不樂觀""?!",中天新聞,中天新聞,2024-01-13,248001,3987,1459,,No,https://www.youtube.com/watch?v=w-QSWHD5nLQ,
